Location,Latitude,Longitude,Date,Temperature,Humidity,Rainfall,Malaria Cases,Dengue Cases,Population Density,Water Body Nearby,Green Cover,Healthcare Facilities,Risk Level,Probability Score
Coimbatore,11.0168,76.9558,2017-01,21.878388993998502,57.71198620732677,400.8443579986631,16,11,7554.7939784304335,0,49.721586821335386,16,Medium,0.711989577789157
Coimbatore,11.0168,76.9558,2017-02,30.98261971655377,55.01370650634951,484.0789751058206,26,33,4883.352726478413,1,26.570034232803984,5,Medium,0.6974464055458155
Coimbatore,11.0168,76.9558,2017-03,23.312605584270774,60.392115567479124,216.96124456617494,23,5,5257.42754015391,1,15.426905078759528,18,Medium,0.647162992571491
Coimbatore,11.0168,76.9558,2017-04,21.753985733910163,54.645170168641954,127.34619112353462,24,10,9683.075376550332,1,26.125042722500005,12,Medium,0.7199963206345756
Coimbatore,11.0168,76.9558,2017-05,30.419787886650496,58.787027471737886,345.8817748419399,18,32,3429.28256918413,1,24.53490504720518,15,Medium,0.7304576700148455
Coimbatore,11.0168,76.9558,2017-06,29.643724734560195,69.6300905627785,90.53744070104247,3,31,5353.099448701493,0,40.71467210687026,19,Medium,0.7444716491014917
Coimbatore,11.0168,76.9558,2017-07,24.99931420223645,84.96376158088579,242.4504364415132,22,10,4519.222649560355,0,34.49041363506938,9,Medium,0.7018415362619107
Coimbatore,11.0168,76.9558,2017-08,31.87814534344647,63.383974223470865,425.948869222884,26,28,1380.1914553790948,0,27.319997060054906,13,High,0.9525463666837768
Coimbatore,11.0168,76.9558,2017-09,23.28727058665978,47.17646375359275,281.4360377470035,22,11,5284.162340956967,0,20.528185955693907,7,Medium,0.7099969013742229
Coimbatore,11.0168,76.9558,2017-10,23.15410300439546,79.00429792087382,101.83625975587069,21,9,2523.053731044796,1,16.30590651791308,1,Medium,0.6914771900427041
Coimbatore,11.0168,76.9558,2017-11,26.802559767695186,76.00805248260039,433.82622725399625,24,8,2833.8963357879993,0,47.75545186938216,4,Medium,0.734975102116522
Coimbatore,11.0168,76.9558,2017-12,32.9002560501666,86.10734484253304,332.5004957991622,15,26,3456.6371979076957,0,34.418181881369065,15,High,0.9270699279471916
Coimbatore,11.0168,76.9558,2018-01,27.108063435965313,64.27360751198667,367.94104595367963,21,4,4872.213968848717,0,33.495573297578055,14,Medium,0.5585323795176866
Coimbatore,11.0168,76.9558,2018-02,30.562116445942547,78.65753709444651,62.159653797825285,6,34,7490.569526516207,1,19.805457450090756,10,Medium,0.542471747417844
Coimbatore,11.0168,76.9558,2018-03,22.407546918986213,83.34673269728994,61.789047815194344,7,7,5172.597751605037,1,38.476737490017285,15,Low,0.15460854625183618
Coimbatore,11.0168,76.9558,2018-04,33.053502168168805,66.97751092885623,52.112043094328484,6,20,2597.4449056863605,1,44.24685217805014,16,Medium,0.7755785393302722
Coimbatore,11.0168,76.9558,2018-05,22.529568615490998,74.33286930170834,481.49088882608044,17,12,8852.802842639503,1,15.635854796399094,19,Medium,0.770629735745506
Coimbatore,11.0168,76.9558,2018-06,28.278419736578137,69.26482399785736,387.52393923863974,17,38,9149.758024214974,0,19.116989007545953,17,High,0.8375513337809954
Coimbatore,11.0168,76.9558,2018-07,33.87892698998613,46.20257242365667,315.591427789168,24,33,5488.915627383785,0,19.292802407068613,7,Medium,0.7667014538213288
Coimbatore,11.0168,76.9558,2018-08,21.882363771849825,62.51538262361139,211.59690325175657,18,5,9405.353615097692,1,41.5985922695913,13,Medium,0.5982668435050152
Coimbatore,11.0168,76.9558,2018-09,29.59855755546326,55.30359976116169,206.13462965019986,19,27,3673.7097738548314,1,19.67784946352463,9,Medium,0.7416753730559005
Coimbatore,11.0168,76.9558,2018-10,28.06455533192863,79.69403340897414,64.05171618569567,6,40,7879.7477322153545,0,15.103936273317524,8,High,0.8222543792171605
Coimbatore,11.0168,76.9558,2018-11,24.11778072144441,89.67155727631481,328.9800919416569,12,16,6713.642848652595,0,41.87249446345232,2,Medium,0.6551732645510252
Coimbatore,11.0168,76.9558,2018-12,32.39194187478995,89.60933017895208,323.3633921348811,20,24,1563.7347252778982,1,10.726712837086678,14,High,0.9918725546535893
Coimbatore,11.0168,76.9558,2019-01,24.084117654439137,87.32579069754442,306.06257109354857,25,10,4535.689823382149,0,25.047850878469568,17,Medium,0.7505766782626222
Coimbatore,11.0168,76.9558,2019-02,27.63509977465613,67.85095383218302,441.7459575988739,15,11,2897.2171263608707,1,33.249975784327,4,Medium,0.7859724239955928
Coimbatore,11.0168,76.9558,2019-03,30.402567929371124,69.27144142325396,161.24343590254713,19,32,5538.829348298553,1,28.695280023333545,12,High,0.9732389942857635
Coimbatore,11.0168,76.9558,2019-04,32.505764000989956,61.323991775815784,323.8379095487745,17,39,3733.9465367516977,1,48.17796346627315,1,High,0.8274093861544328
Coimbatore,11.0168,76.9558,2019-05,27.23670376843122,56.05254749678875,120.73372694669582,19,7,6703.586382541786,0,46.26489460147178,19,Medium,0.6870936093515383
Coimbatore,11.0168,76.9558,2019-06,24.253234177496367,59.67679388097585,274.61873790110025,21,13,1681.5317883738044,1,49.569473110908355,12,Medium,0.5206321798492138
Coimbatore,11.0168,76.9558,2019-07,28.82636524542786,48.992137484061836,15.251388709657698,5,25,6470.612228051691,0,40.37390808892535,15,Medium,0.5584700484997546
Coimbatore,11.0168,76.9558,2019-08,33.467777507222934,74.96895950738545,395.10041201927993,14,25,5645.497295649331,0,14.713154493402048,15,Medium,0.6905738280361968
Coimbatore,11.0168,76.9558,2019-09,20.646508016874968,89.67361381288143,13.379453246364525,3,10,1709.913848352798,1,39.45085739921286,16,Low,0.051056760495123144
Coimbatore,11.0168,76.9558,2019-10,21.530838368497886,54.693433096185075,77.0865770262053,5,12,3243.8356162613754,0,17.812589623022582,4,Low,0.32509902297162835
Coimbatore,11.0168,76.9558,2019-11,31.082854023243666,71.08307291966639,193.26964606917386,20,25,9780.581041442778,0,28.66401910848031,2,High,0.9238600727494901
Coimbatore,11.0168,76.9558,2019-12,31.641323711720514,87.14710591118194,457.5853144727315,29,34,2687.9741848508856,0,48.14414126191428,5,High,0.9833200151564672
Coimbatore,11.0168,76.9558,2020-01,20.636526361935598,80.10904147435815,68.41720564129783,6,6,5064.769245409638,1,32.23255105793557,16,Low,0.3837546235484084
Coimbatore,11.0168,76.9558,2020-02,21.476903682190724,68.02266818003272,311.76582662205567,16,11,5479.691551870947,0,19.253869263508193,18,Medium,0.6145506694687288
Coimbatore,11.0168,76.9558,2020-03,23.579088316761293,43.55308374117436,82.68041859017977,6,14,2983.807972854933,0,15.564514690156116,7,Low,0.20921966903171446
Coimbatore,11.0168,76.9558,2020-04,23.463527959600583,79.45760268368213,473.94308152899254,28,12,7525.937522928426,0,34.937995812226276,3,Medium,0.6014036563141415
Coimbatore,11.0168,76.9558,2020-05,24.43840501318831,57.3622230831142,244.94166924941007,25,10,7489.412526709705,1,26.734321338667527,15,Medium,0.6227166143937877
Coimbatore,11.0168,76.9558,2020-06,21.62775780820862,48.65268438929417,405.7850390373416,17,16,2028.7679849592068,1,39.25497927438242,13,Medium,0.5453815332230101
Coimbatore,11.0168,76.9558,2020-07,34.76552876129471,48.15637637271738,276.231997488436,22,29,5322.217357589183,0,29.348273155997756,1,Medium,0.7796418894247513
Coimbatore,11.0168,76.9558,2020-08,26.31656889615753,62.33818077321379,56.24187739318914,4,6,8395.139403297117,0,31.73415485185185,3,Low,0.1385870635074123
Coimbatore,11.0168,76.9558,2020-09,30.188755467102673,67.337525600816,389.4328132923979,15,24,2182.082732515358,0,27.408955791057714,9,Medium,0.6205719272218492
Coimbatore,11.0168,76.9558,2020-10,27.47839475776081,69.03534350035207,234.40690990694097,11,5,8316.284800209034,0,19.286768587464366,16,Low,0.1837059712926578
Coimbatore,11.0168,76.9558,2020-11,34.666603460069595,78.56651826800685,388.5556131740084,21,31,4391.554154607031,1,47.1063253012958,10,High,0.9142567372331415
Coimbatore,11.0168,76.9558,2020-12,25.722134343864397,74.77948924380497,91.08227709027855,5,14,7453.118023939971,0,47.52147229302884,19,Low,0.15198152490496486
Coimbatore,11.0168,76.9558,2021-01,24.708536079023702,85.23321460569065,490.8740810522177,16,8,7779.560511207696,0,29.556508552629634,15,Medium,0.5529109386949375
Coimbatore,11.0168,76.9558,2021-02,34.09634487987695,84.47595730846234,305.31700249459476,20,40,6894.356559425349,1,25.634067225300385,6,High,0.919832133413585
Coimbatore,11.0168,76.9558,2021-03,25.42310623247635,75.27948316895892,256.0733405238247,28,12,9555.638926714306,0,27.150285036992422,10,Medium,0.551718033264097
Coimbatore,11.0168,76.9558,2021-04,23.979327730329405,65.09453863775693,418.8564809799886,17,8,9340.258746771966,0,13.294105025676402,11,Medium,0.5740963447795602
Coimbatore,11.0168,76.9558,2021-05,33.58095971097374,40.088597566047795,300.2887639956733,27,40,4553.017894568813,0,44.735764514831004,10,Medium,0.643282379788601
Coimbatore,11.0168,76.9558,2021-06,23.487256275992788,69.98523588430794,131.88901577865076,16,6,4030.976953052642,1,39.864287288510916,3,Medium,0.5545347042311413
Coimbatore,11.0168,76.9558,2021-07,20.04062212554837,64.39809131091413,464.3087359947209,17,11,5562.210110260326,0,31.337627314157437,10,Medium,0.5487920859116283
Coimbatore,11.0168,76.9558,2021-08,21.353028208772837,77.44954388742521,122.83338002979133,24,9,9443.001849833474,0,22.146631929687533,7,Medium,0.6407523552880399
Coimbatore,11.0168,76.9558,2021-09,33.512625991772566,69.80683388043423,133.019311642335,19,26,1615.4993110109347,1,16.95869075155249,16,High,0.8499532186179168
Coimbatore,11.0168,76.9558,2021-10,29.819478728807496,46.75910510433631,166.903148367383,19,27,2626.666249391912,1,27.340945904031507,10,Medium,0.6897227866227629
Coimbatore,11.0168,76.9558,2021-11,28.586980234317213,61.105302388828406,8.477510745364347,7,26,9578.555353218237,0,38.69585935158508,10,Medium,0.5375957773723553
Coimbatore,11.0168,76.9558,2021-12,32.09486110232794,75.74240372633702,64.7430977835311,5,37,3599.2661955794006,1,26.295109322129857,5,High,0.8346425899431896
Coimbatore,11.0168,76.9558,2022-01,25.72678670391407,41.54163863922052,413.31330867480386,18,11,8316.06433464649,0,18.699549380630508,2,Medium,0.6980672823663255
Coimbatore,11.0168,76.9558,2022-02,25.320323502232224,65.97555836574539,113.9282010587661,14,15,2262.211103459892,0,30.07067683136015,9,Medium,0.5880298412523797
Coimbatore,11.0168,76.9558,2022-03,32.17038523629108,56.06872433035573,92.82763163421536,4,24,7862.403092291339,1,27.325408479850623,3,Medium,0.5376245756815489
Coimbatore,11.0168,76.9558,2022-04,34.511811810759156,78.949275098577,149.08152608338693,16,39,7493.783025914937,1,40.821351933653595,16,High,0.8254051794274281
Coimbatore,11.0168,76.9558,2022-05,30.433795220624052,66.61715239267025,477.74406523363024,12,31,2183.121029046788,0,29.8107631202649,11,High,0.8631503736278047
Coimbatore,11.0168,76.9558,2022-06,31.582834332478917,43.063801991672236,323.3428636811009,23,32,2053.545613702984,1,26.151220158072604,13,Medium,0.5318011196399897
Coimbatore,11.0168,76.9558,2022-07,28.484109611440353,50.91059305096701,305.9090613888239,16,31,7166.09774935477,0,42.66258784125303,8,Medium,0.7657935953891077
Coimbatore,11.0168,76.9558,2022-08,25.65558761864406,82.62238339284968,235.58779507436307,17,11,9370.505751296578,0,35.10380933750415,3,Medium,0.6446054473586558
Coimbatore,11.0168,76.9558,2022-09,29.4856045424063,55.516940724310615,320.31116936223407,22,34,5057.200289995844,0,39.756823258785644,9,Medium,0.6562835179824931
Coimbatore,11.0168,76.9558,2022-10,21.51141171296787,68.5303147899868,195.1395758481319,17,8,4195.66303543976,1,39.2633084743534,17,Medium,0.7208021861599005
Coimbatore,11.0168,76.9558,2022-11,25.06019674140707,70.68058877287274,153.5174099665929,21,10,2645.4163567662704,0,39.676858178854374,2,Medium,0.7679802845906647
Coimbatore,11.0168,76.9558,2022-12,29.9010069810779,83.05271356276273,47.78018649771643,4,33,4957.055846903046,1,20.20112808338892,8,Medium,0.6854946292703643
Coimbatore,11.0168,76.9558,2023-01,26.537692469753374,45.89072321567071,425.52569314420725,12,7,1547.9269968469953,1,49.24829674874247,13,Low,0.20609443080461382
Coimbatore,11.0168,76.9558,2023-02,22.18011100942136,61.88945418186333,195.0829722377037,18,5,7005.431484014727,0,10.035269076324829,5,Medium,0.6543128691897058
Coimbatore,11.0168,76.9558,2023-03,34.4472771890845,82.19125010501739,458.30666636497125,25,37,4219.731937376705,1,24.48314683600119,19,High,0.8230979027355503
Coimbatore,11.0168,76.9558,2023-04,22.292396318830388,68.41757975130105,51.32807287421848,3,14,2183.666905173024,0,42.996713710994435,2,Low,0.41891684096043924
Coimbatore,11.0168,76.9558,2023-05,25.756404418306495,69.79051423650472,257.7277245984553,20,12,1707.4250298004981,1,19.55097675929041,13,Medium,0.5517391600555648
Coimbatore,11.0168,76.9558,2023-06,30.889504213519285,43.043978719652586,82.70889340135939,2,37,2060.829673971339,0,43.83782237108614,11,Medium,0.6396531649845913
Coimbatore,11.0168,76.9558,2023-07,34.924349316896794,76.52497051389355,328.6708755893752,30,30,4439.015478924315,0,49.11169263799583,3,High,0.919443520708801
Coimbatore,11.0168,76.9558,2023-08,30.504092445985474,49.777399318861114,336.8190565860434,27,39,7492.424943111978,0,40.47477103447808,1,Medium,0.6913752208734395
Coimbatore,11.0168,76.9558,2023-09,34.472441751547215,63.56577787601307,209.20232987322507,18,25,9249.33128827956,1,29.967095555189292,13,High,0.9183879636771161
Coimbatore,11.0168,76.9558,2023-10,29.881647691969803,67.40660453339044,136.00471780682432,21,27,9070.988092875486,0,48.59958576696958,8,High,0.9567421270581614
Coimbatore,11.0168,76.9558,2023-11,24.10498154579659,82.20405304860292,384.82448950789524,20,10,4792.205886882183,1,31.836188393358285,7,Medium,0.6695515061297824
Coimbatore,11.0168,76.9558,2023-12,20.02804017694344,86.65399517952096,117.44720306409468,23,8,9358.838762563943,1,44.18900117669548,19,Medium,0.7530926416121617
Coimbatore,11.0168,76.9558,2024-01,20.555426831160826,58.290230826382235,36.49152930017541,9,9,6732.301546507862,1,41.3848116954144,5,Low,0.17855472684981033
Coimbatore,11.0168,76.9558,2024-02,29.47972382896748,80.66932028593882,72.73249065475962,5,29,6602.519618042741,0,23.236892313343773,15,Medium,0.6423162026278502
Coimbatore,11.0168,76.9558,2024-03,20.22654214309541,43.69353097268761,81.33839543650245,6,17,4304.073619117229,0,12.931526184777455,16,Medium,0.6987956783674559
Coimbatore,11.0168,76.9558,2024-04,24.52538966762305,43.92692776750957,182.88048876272,19,7,6754.7518908722095,1,32.05086162799022,8,Medium,0.5874540636407432
Coimbatore,11.0168,76.9558,2024-05,26.03981317009235,74.49406732385084,469.6792835152122,25,13,2578.9493677068294,1,20.71638094282762,3,Medium,0.596496538109846
Coimbatore,11.0168,76.9558,2024-06,22.283464351309014,89.3600577467507,373.12313956188405,19,5,7142.059167657269,1,49.23657891665086,17,Medium,0.7521077522896613
Coimbatore,11.0168,76.9558,2024-07,24.595508361517798,84.4419791134685,21.443843503664183,5,10,1295.328849612728,0,37.65456433009717,11,Low,0.22216447511789855
Coimbatore,11.0168,76.9558,2024-08,22.53763086424116,87.74301465095485,133.13776996323335,24,9,5505.7176635342,1,15.913931198402501,18,Medium,0.6547746565882506
Coimbatore,11.0168,76.9558,2024-09,27.225691308166315,50.435974856313166,494.09577975185545,22,11,1348.6283981979627,0,40.70934605482903,7,Medium,0.5802457847705111
Coimbatore,11.0168,76.9558,2024-10,21.820586023870575,60.12766365827744,27.720150722328864,7,9,9944.443650059868,1,49.09967975560372,9,Low,0.048683020387441656
Coimbatore,11.0168,76.9558,2024-11,34.31726222989353,83.00229001090338,420.70542436855715,18,41,7264.070298760394,0,19.079532144351923,6,High,0.8604762744169542
Coimbatore,11.0168,76.9558,2024-12,25.843864965459037,55.448635427134,172.64566282881427,24,13,8024.002944237295,0,25.372280519731326,17,Medium,0.6031670752766018
Coimbatore,11.0168,76.9558,2025-01,20.833362437128443,60.3455017454511,118.70146536052289,21,10,2373.0072928268055,1,45.42570998605579,5,Medium,0.5091637381206472
Coimbatore,11.0168,76.9558,2025-02,33.812579193853935,69.7115012574209,176.64765832606554,17,25,6354.792878315561,0,24.070878222052986,17,High,0.8695152802550914
Coimbatore,11.0168,76.9558,2025-03,34.65473851843831,89.75160423204396,385.3245513884238,24,26,5989.181542824826,1,43.064746820417724,5,High,0.9824486941948402
Coimbatore,11.0168,76.9558,2025-04,33.29613039721967,86.38471998759175,110.88692882776647,23,34,7253.281642944679,1,17.482287238267595,5,High,0.9590731450323546
Coimbatore,11.0168,76.9558,2025-05,23.170364162883757,49.192763820165155,358.865860642433,21,7,8460.592385428696,0,36.77745172006171,4,Medium,0.5312461569792538
Coimbatore,11.0168,76.9558,2025-06,23.4923488081667,87.27497570072637,231.23985621760713,19,11,1992.905884220244,0,21.843380276071468,11,Medium,0.5524733671749912
Coimbatore,11.0168,76.9558,2025-07,33.24030876473655,46.07391501744516,84.57466506199407,6,40,7255.089007796019,1,36.74993607983171,13,Medium,0.5671796433328212
Coimbatore,11.0168,76.9558,2025-08,23.323422761068144,45.94929219998404,324.7755919957329,23,16,3878.6083604650557,1,35.95360017778936,9,Medium,0.54266148324709
Coimbatore,11.0168,76.9558,2025-09,27.300552138893956,81.72198140237143,477.2698628016591,14,13,1990.2666173090872,0,24.748780624745198,13,Medium,0.6919585410140205
Coimbatore,11.0168,76.9558,2025-10,26.747948534249478,68.65059384971316,489.67645683725175,19,6,5667.1629276308595,1,35.384324659246936,2,Medium,0.7619877995600943
Coimbatore,11.0168,76.9558,2025-11,24.738086352837712,69.75232958386499,330.62085554775234,17,11,8979.498231387268,0,18.596179797517625,19,Medium,0.5645105860114231
Coimbatore,11.0168,76.9558,2025-12,27.53476944638734,56.43487019079167,220.0728039527066,12,5,7329.7812415827475,0,26.380277375570213,5,Low,0.13061363345608196
Coimbatore,11.0168,76.9558,2026-01,34.96291749084799,78.39338417972536,411.0220947178324,23,29,2593.6471511785558,0,35.31635659762028,18,High,0.9188338712704847
Coimbatore,11.0168,76.9558,2026-02,25.531533205012067,48.677320055055766,326.5243708801121,15,13,2161.192771511156,0,25.1366393422834,10,Medium,0.5755170434779739
Coimbatore,11.0168,76.9558,2026-03,27.54796905882501,55.099130552984356,253.12110245420277,20,12,3149.758555011327,0,46.38149251966823,2,Medium,0.6675234729392643
Coimbatore,11.0168,76.9558,2026-04,31.645748878044998,50.669424134446984,148.2222234838602,20,36,1497.5624578462168,0,20.835808943034124,3,Medium,0.6093783767976749
Coimbatore,11.0168,76.9558,2026-05,25.230091357544847,46.59269008783321,456.6551260854749,18,18,7132.4881355182915,0,39.8022684529902,15,Medium,0.7175524592271504
Coimbatore,11.0168,76.9558,2026-06,34.98256641882102,71.98212342866748,207.33947392169938,26,34,1344.6198323915432,0,12.060341858495342,15,High,0.8144960105648719
Coimbatore,11.0168,76.9558,2026-07,25.22164386747386,69.82236488858298,58.768353818716534,8,15,8409.643589920346,0,31.567383500047,2,Medium,0.527527842988916
Coimbatore,11.0168,76.9558,2026-08,24.855452045124757,84.00587570325493,355.9805869418847,24,6,3855.1532395061968,1,39.41688181939156,15,Medium,0.5460414528707621
Coimbatore,11.0168,76.9558,2026-09,32.84345425350169,69.45224189908518,171.1414963898208,20,31,9123.856290680962,1,22.06377500864133,13,High,0.9859592921435592
Coimbatore,11.0168,76.9558,2026-10,22.352197704817304,45.96387351344998,160.93006591171883,25,7,7416.468896843875,0,45.817495420012605,16,Medium,0.6010551472613485
Coimbatore,11.0168,76.9558,2026-11,21.380903820885536,76.93379924156267,230.68969822224156,11,10,2820.3904034190605,0,37.152558761768546,15,Medium,0.7798727779487653
Coimbatore,11.0168,76.9558,2026-12,23.19123259772763,58.21045731269701,164.92628839623475,18,9,6557.015189938263,1,41.43741937641667,15,Medium,0.7483350055728701
Coimbatore,11.0168,76.9558,2027-01,26.370061619379904,65.9127456052266,88.34800443753244,4,13,1575.6649483955646,0,37.008941999677454,8,Low,0.3796651154193507
Coimbatore,11.0168,76.9558,2027-02,22.120517067659623,41.54943291253399,342.6409681060826,25,7,7816.291485629871,0,29.259477116978406,13,Medium,0.7901964885568069
Coimbatore,11.0168,76.9558,2027-03,20.094269249914884,66.61167044661266,168.4596294375797,17,9,1244.2077132594663,0,31.193992366669562,2,Medium,0.7967394818928892
Coimbatore,11.0168,76.9558,2027-04,34.79447661944572,70.4945717502649,341.98164741154534,22,24,7144.8114007145,1,22.610465441437128,18,High,0.9054969682571238
Coimbatore,11.0168,76.9558,2027-05,32.90339949637322,42.38050687785291,381.8120246808509,22,34,5329.223161099704,1,49.19740138925137,6,Medium,0.7833093519010379
Coimbatore,11.0168,76.9558,2027-06,33.704120700279006,84.3371036772547,18.79404578553412,7,31,9548.218821232695,0,36.36426083983504,12,Medium,0.6935422906431636
Coimbatore,11.0168,76.9558,2027-07,30.427176011394945,61.445983250501996,472.28929813169657,20,33,3904.0750109289634,0,49.44266633359622,13,High,0.8695007766456497
Coimbatore,11.0168,76.9558,2027-08,22.397798552551265,79.54071822088515,234.2458102190636,19,10,3952.5888487262882,1,16.445967771534526,11,Medium,0.5889416009944201
Coimbatore,11.0168,76.9558,2027-09,30.32801223044242,68.43815819225661,217.09658158621005,23,34,3210.4346961173705,0,44.215743209351416,14,High,0.8620027986410662
Coimbatore,11.0168,76.9558,2027-10,32.18497827535095,56.80651782034282,410.56061921283947,10,30,8579.849215248316,0,45.95363628480048,17,Medium,0.6929271078347174
Coimbatore,11.0168,76.9558,2027-11,26.070202465353173,41.606510032372846,325.4718270844946,18,6,5595.542545191608,1,40.91712098161199,3,Medium,0.7251997290644698
Coimbatore,11.0168,76.9558,2027-12,32.115798339815896,79.77064903677882,347.54142520271097,20,32,7561.63374185797,0,20.931660516443312,14,High,0.9598894782405949
Coimbatore,11.0168,76.9558,2028-01,26.361345644015984,72.11888559288886,143.48741271064875,14,9,2238.6519960958285,1,22.652698971495013,8,Medium,0.5851660886369345
Coimbatore,11.0168,76.9558,2028-02,31.027138030206856,49.15610993663859,169.20784554755463,23,26,1382.2608245251774,1,38.219109796029905,5,Medium,0.5344535456619164
Coimbatore,11.0168,76.9558,2028-03,23.565659454130007,62.28348521199239,394.893540118248,16,5,2598.7509403957747,0,18.282793869623074,11,Medium,0.7284043096102573
Coimbatore,11.0168,76.9558,2028-04,31.15979644850352,60.748648824266,59.3355770962043,7,32,3402.8983110824015,1,35.94244969491397,1,Medium,0.6784192646789438
Coimbatore,11.0168,76.9558,2028-05,23.242238589787693,68.81106920258867,89.53112396506863,6,12,1874.4788533929582,1,11.310179364666348,12,Low,0.36340592399377225
Coimbatore,11.0168,76.9558,2028-06,23.321783765252583,49.91954757436533,430.9037729821867,14,8,3297.6686803870957,0,11.777615887771212,16,Medium,0.7326202947947562
Coimbatore,11.0168,76.9558,2028-07,23.56554925938279,43.41601361161097,217.55436634544833,18,4,3205.425530245654,1,17.402273143942427,3,Medium,0.7448044480228647
Coimbatore,11.0168,76.9558,2028-08,33.38078229978241,58.89338707254427,146.9471999159212,22,26,2214.1515185620797,0,47.53084141400066,12,Medium,0.5257298411648866
Coimbatore,11.0168,76.9558,2028-09,34.07447798491414,44.0214104282069,79.55480325162773,10,27,7215.878958187601,1,29.447654750876694,17,Medium,0.6633836455457108
Coimbatore,11.0168,76.9558,2028-10,21.331989527149936,72.02063863585731,383.5774363152551,17,7,9205.967522104482,1,27.382071687168498,13,Medium,0.61975301065931
Coimbatore,11.0168,76.9558,2028-11,23.751162089835752,40.06196878831877,325.2283059022226,9,12,1659.9602084154908,1,38.13047973232713,10,Medium,0.522350740705455
Coimbatore,11.0168,76.9558,2028-12,26.235323415149544,76.47169450570706,333.8615015889567,16,7,5658.2752063866665,0,46.758612407306245,2,Medium,0.7997247757615845
Visakhapatnam,17.6868,83.2185,2016-01,25.87950105006638,52.73685143670576,91.94219634341438,5,5,1422.1238688816347,0,33.11028066281612,8,Low,0.3874902497335391
Visakhapatnam,17.6868,83.2185,2016-02,24.6910546824189,45.65528063262774,265.7456494322569,27,7,1272.5577355689213,1,32.376319914898986,5,Medium,0.5686269303465057
Visakhapatnam,17.6868,83.2185,2016-03,31.97392780940207,86.55360860263306,2.1666582413911173,7,21,6714.401862793755,0,22.422601218691305,4,Medium,0.5673640308931157
Visakhapatnam,17.6868,83.2185,2016-04,24.980601059934486,84.16752599593528,69.32739600558696,3,12,7953.935186307248,1,34.71634172803211,16,Low,0.21173760937567748
Visakhapatnam,17.6868,83.2185,2016-05,31.25473301494997,51.38746972098609,416.27171036517854,21,30,1517.5167569568002,0,39.86472526534502,11,Medium,0.5613170491698627
Visakhapatnam,17.6868,83.2185,2016-06,25.236830037534524,48.980360811145495,149.90603051132922,14,13,7533.015492379551,1,32.660282567511025,1,Medium,0.7993946261383628
Visakhapatnam,17.6868,83.2185,2016-07,30.63082159148442,51.57539075848693,277.20479708652454,13,34,2324.853143473273,0,31.965239814673186,9,Medium,0.7906011568405331
Visakhapatnam,17.6868,83.2185,2016-08,27.261995186206114,50.63059703236529,231.64001148809044,21,9,2692.089544834492,0,40.00961549170073,8,Medium,0.7184052875302733
Visakhapatnam,17.6868,83.2185,2016-09,24.034231701121705,76.02810301969126,39.18186489726821,5,12,7345.983455694204,0,49.60435655012731,2,Low,0.19106638649966934
Visakhapatnam,17.6868,83.2185,2016-10,24.62200504175841,67.85425089156163,254.5862270045775,20,11,8833.541896473349,1,34.76684839989241,16,Medium,0.5375853375733975
Visakhapatnam,17.6868,83.2185,2016-11,28.345340161162923,42.14262839320924,205.58398917170683,35,25,1395.8038814577362,0,49.96714985341762,16,Medium,0.5639006575541865
Visakhapatnam,17.6868,83.2185,2016-12,24.074251986170033,70.95648422361019,372.67284820392626,24,11,5658.892137008895,1,31.99044191761142,5,Medium,0.6031642386300057
Visakhapatnam,17.6868,83.2185,2017-01,23.45018408159902,55.50475872838065,219.82395856158294,16,14,5020.014767296432,1,22.674790545713492,19,Medium,0.6812460411996086
Visakhapatnam,17.6868,83.2185,2017-02,30.947642904769868,52.27316290097205,183.13693954209492,12,30,4202.938206531635,0,36.848402522812506,9,Medium,0.6915992231479037
Visakhapatnam,17.6868,83.2185,2017-03,32.6752587645026,40.70851448143128,464.57651928019584,16,27,7566.213297561317,1,43.44762922898208,19,Medium,0.5250505735829394
Visakhapatnam,17.6868,83.2185,2017-04,23.700468960865216,73.78168077221223,403.0401617125484,18,15,1733.8444611625837,0,35.65557664045102,11,Medium,0.5146345452796158
Visakhapatnam,17.6868,83.2185,2017-05,26.159803961249985,46.0731760646716,489.36669221289816,18,6,6843.638170430975,1,29.030700360100404,4,Medium,0.6767761896994766
Visakhapatnam,17.6868,83.2185,2017-06,21.274092371269774,80.60814720059432,454.65295678585125,22,3,2617.0350039344808,1,39.880272078471215,14,Medium,0.6306287741038697
Visakhapatnam,17.6868,83.2185,2017-07,21.173745301200448,82.63225311423423,496.91335128848056,19,4,4346.239239011049,1,33.76268734348759,9,Medium,0.7346549480740765
Visakhapatnam,17.6868,83.2185,2017-08,21.92498075897134,60.84634408713393,95.77640115361535,3,11,5481.700951961003,1,22.058534179324262,12,Low,0.10837178663477331
Visakhapatnam,17.6868,83.2185,2017-09,32.91731924189881,43.43221348625183,130.31842365698682,34,23,2060.2071258533115,1,28.930491007395126,11,Medium,0.6905985519790878
Visakhapatnam,17.6868,83.2185,2017-10,30.661195606680437,84.06193919136979,270.455762979553,18,36,9148.861123526254,0,33.18967291714276,8,High,0.9263641614729666
Visakhapatnam,17.6868,83.2185,2017-11,22.457734201646865,42.667351696249234,433.88195705765673,20,10,2309.5175021383893,0,34.091907581531856,16,Medium,0.5864072918151946
